0.00580498854796,0.322176864412,Sa
0.339591830055,0.388934232713,Ni
0.441179129645,0.499229015124,Ni
0.516643980768,0.545668923508,Sa
0.595011326166,0.760453499782,ni
0.82430837381,0.885260753563,Dha
0.891065742111,0.972335581783,dha
0.992653041701,1.01587299589,dha
1.02748297299,1.12036278976,Sa
1.17841267524,1.21034011225,ni
1.23646256071,1.36997729732,ma
1.37578228587,1.46285711409,Ga
1.47446709118,1.62249429915,Sa
1.65732423044,1.94176866929,ga
1.94176866929,2.1304307971,ga
2.15945573984,2.30748294781,ma
2.39455777603,2.43809519014,Dha
2.61224484658,2.88798180261,ma
2.90829926253,2.93151921672,ma
2.94022669954,3.67746024513,Sa
3.68326523368,3.71809516497,re
3.73841262488,3.91256228132,Sa
3.96190468398,3.99383212099,Sa
4.00253960382,4.05768699502,re
4.10412690341,4.19120173162,ma
4.24054413428,4.29859401976,Ga
4.4059863079,4.48725614757,Ga
4.51337859604,4.57433097579,Re
4.59174594143,4.6178683899,Dha
4.62077088417,4.64979582691,dha
4.72526067804,4.7513831265,Re
4.77170058642,4.79201804634,re
4.80653051771,4.87909287456,Re
4.91102031157,5.00390012834,Sa
5.1083899222,5.24480715308,Pa
5.37832188968,5.45088424653,ni
5.45959172935,5.47990918927,Ni
5.63083889152,5.65115635144,ma
5.6772787999,5.73532868538,Pa
5.84852596207,5.9675282273,Dha
5.9675282273,6.15619035511,Dha
6.22294772341,6.37387742566,Dha
6.4029023684,6.5248071279,Dha
6.54802708209,6.56834454201,Dha
6.64380939314,6.70766426716,Dha
6.70766426716,6.73088422136,Dha
6.75410417555,6.84117900377,Dha
6.84408149804,6.90213138352,dha
6.90793637207,6.94276630336,Dha
6.9485712919,6.9717912461,dha
7.00371868311,7.07628103996,Ma
7.11401346552,7.15174589108,Dha
7.15464838536,7.23591822503,dha
7.24172321358,7.30267559333,Dha
7.34040801889,7.37814044445,dha
7.38104293873,7.40716538719,Dha
7.42748284711,7.44780030703,Dha
7.4507028013,7.49714270969,dha
7.51455767533,7.54938760662,Ga
7.55519259517,7.62775495201,Dha
7.64516991766,7.74385472297,ni
7.76417218289,7.79900211418,Dha
7.91800437941,7.96154179352,Dha
7.97024927634,7.99056673626,dha
8.07473907021,8.17922886407,Dha
8.21115630108,8.26630369229,re
8.30403611785,8.35628101478,Pa
8.36789099188,8.43174586591,Ma
8.48399076284,8.50721071703,dha
8.56816309678,8.60589552235,Ga
8.62040799372,8.64943293645,ma
8.67555538492,8.69877533911,ga
8.70458032766,8.85841252418,Ga
8.867120007,9.00643973215,ga
9.0122447207,9.11673451457,Ga
9.12834449166,9.15156444585,ga
9.23863927407,9.26185922826,Ma
9.29668915955,9.33442158511,ma
9.40698394196,9.55791364421,ga
9.56371863276,9.58693858695,Ga
9.65369595525,9.81623563459,Sa
9.92653041701,9.99328778531,dha
10.0136052452,10.0368251994,dha
10.042630188,10.0803626135,Dha
10.1413149933,10.3677095467,ni
10.382222018,10.414149455,Dha
10.434466915,10.5273467317,Dha
10.5360542145,10.5737866401,dha
10.6115190657,10.6492514912,Dha
10.7885712164,10.8234011477,dha
10.8785485389,10.9162809644,ni
10.9656233671,10.9888433213,ni
11.0614056781,11.165895472,Dha
11.1891154262,11.2500678059,Dha
11.3313376456,11.3603625884,dha
11.3864850368,11.4242174624,dha
11.4271199567,11.4474374166,Dha
11.4880723364,11.5519272104,ma
11.5635371875,12.1411335481,ni
12.1411335481,12.2427208476,ni
12.2485258362,12.289160756,ma
12.4487979411,12.4749203896,Sa
12.6084351262,12.6374600689,Dha
12.6432650574,12.6693875059,dha
12.6693875059,12.7013149429,dha
12.7071199315,12.7390473685,Dha
12.7477548513,12.7999997482,ni
12.8145122196,12.8493421509,Dha
12.8522446452,12.8783670936,dha
12.9915643703,13.0321992902,Pa
13.1018591527,13.1250791069,Sa
13.1599090382,13.2063489466,Ni
13.2295689008,13.2498863607,Ga
13.2905212805,13.3282537061,Re
13.3688886259,13.4414509828,Ga
13.4443534771,13.5256233167,ga
13.5575507538,13.612698145,ma
13.8478001812,13.9609974578,Sa
13.9871199063,14.0770972288,ni
14.2744668394,14.3209067478,Sa
14.3325167249,14.4021765875,Ni
14.4137865646,14.4689339558,Sa
14.4950564042,14.5153738642,Ni
14.6285711409,14.6546935893,ga
14.6663035664,14.6953285092,dha
14.7011334977,14.7243534519,Dha
14.7562808889,14.799818303,ni
14.8259407515,14.8462582114,ni
14.8897956255,15.0320178449,dha
15.0378228335,15.2206799727,Dha
15.2293874556,15.255509904,dha
15.2642173869,15.3803171578,Dha
15.3977321235,15.4499770204,Dha
15.4790019631,15.5080269059,Dha
15.5138318944,15.5341493543,ma
15.5399543429,15.6067117112,dha
15.6415416425,15.679274068,ma
15.6966890337,15.9811334725,ni
16.0304758752,16.0565983236,dha
16.2336504744,16.335237774,Dha
16.3497502453,16.7328794895,ni
16.8576867433,16.9795915028,Sa
16.9882989856,17.034738894,Ni
17.1189112279,17.2524259645,Ni
17.3336958042,17.3859407011,Sa
17.5513828747,17.6210427373,ni
17.6442626915,17.6907025999,Sa
17.850339785,17.8851697163,ma
17.9054871762,17.978049533,ma
18.0041719815,18.0419044071,ma
18.2247615463,18.2508839948,dha
18.2595914776,18.2886164203,Pa
18.3466663058,18.3814962371,ni
18.4076186856,18.4482536054,Sa
18.4830835367,18.5150109737,Ni
18.7762354584,18.9910200346,ma
19.0113374946,19.0316549545,Dha
19.0635823915,19.1158272884,Ga
19.1419497369,19.2203170823,ma
19.2725619792,19.8559633283,Sa
19.8675733054,19.9024032367,Ni
19.9227206966,19.9778680878,Sa
19.9981855477,20.0388204675,Ni
20.0707479046,20.1258952958,Ni
20.1317002843,20.2100676297,ni
20.212970124,20.4596821373,ma
20.4625846315,20.5699769197,Sa
20.5786844025,20.5990018624,re
20.6425392765,20.7209066219,ma
20.732516599,20.7528340589,Ga
20.7760540131,20.8079814502,ga
20.8195914272,20.880543807,Re
20.9269837154,20.9589111524,ma
20.9995460722,21.0256685207,Re
21.2056231657,21.2781855225,Dha
21.2985029825,21.3391379023,Dha
21.3536503737,21.3797728221,Dha
21.4378227076,21.4610426618,Dha
21.4987750874,21.5219950416,dha
21.5248975358,21.5568249728,Ni
21.5887524099,21.6468022953,ga
21.8935143086,22.1286163448,ma
22.1315188391,22.1634462761,Pa
22.1924712188,22.2127886788,dha
22.2185936673,22.24761861,Dha
22.2534235986,22.2795460471,dha
22.2853510356,22.3056684955,Dha
22.3114734841,22.3434009211,dha
22.3463034154,22.3753283581,Dha
22.3869383352,22.4159632779,dha
22.4217682665,22.459500692,Dha
22.4682081749,22.4885256348,dha
22.6568703027,22.7671650851,ma
22.871654879,22.8919723389,ni
22.9064848102,23.4347387681,Sa
23.455056228,23.5102036192,Re
23.5537410333,23.5769609875,Ni
23.7424031611,23.7801355867,Pa
24.2184122221,24.238729682,Re
24.2474371648,24.2677546247,ga
24.270657119,24.302584556,Ga
24.3112920388,24.3577319472,ma
24.3780494071,24.3983668671,ga
24.4157818327,24.4360992926,ga
24.4593192468,24.482539201,ma
24.5202716266,24.5405890865,Re
24.546394075,24.5725165235,ga
24.7466661799,24.8047160654,Re
24.8366435024,24.8656684452,re
24.8685709394,24.8888883994,ga
24.8946933879,24.938230802,Re
24.9469382848,24.9730607333,re
24.990475699,25.022403136,Ma
25.0282081245,25.118185447,Pa
25.2836276206,25.3126525634,Re
25.5042171854,25.5361446225,re
25.5390471167,25.5970970022,Re
25.6957818075,25.7160992675,re
25.7654416701,25.78575913,ga
25.8031740957,25.8438090155,re
25.8525164983,25.9279813495,Sa
26.0208611662,26.0469836147,re
26.0527886032,26.1311559486,Sa
26.1369609372,26.1601808914,re
26.2066207998,26.2327432482,ga
26.2675731795,26.293695628,re
26.6710198836,26.6942398378,Ga
26.7668021946,26.8161445973,ma
26.8567795171,26.8916094484,Re
26.9786842766,27.057051622,Ga
27.0628566106,27.1034915304,ga
27.1238089903,27.2863486697,Dha
27.4953282574,27.5156457173,Sa
27.5533781429,27.6056230398,ni
27.6085255341,27.6636729253,ma
27.6839903852,27.8262126046,Ga
27.8291150989,27.8610425359,ga
27.9423123756,28.1135595378,Ga
28.168706929,28.1948293774,ga
28.2035368603,28.2354642973,Pa
28.2673917343,28.4183214365,Ga
28.4502488735,28.4821763106,Re
28.4908837934,28.5344212075,ga
28.540226196,28.6911558983,Ga
28.7085708639,28.7404983009,ga
28.7550107723,28.8246706349,Ga
28.8304756234,28.8769155318,ga
28.9204529459,28.9785028314,Ni
28.9872103142,29.0858951195,ni
29.1381400165,29.1990923962,Dha
29.207799879,29.2658497645,dha
29.2716547531,29.32389965,Dha
29.3413146156,29.4341944324,Dha
29.4893418236,29.5560991919,ma
29.6954189171,29.7679812739,ma
29.7708837682,29.8057136995,Sa
29.8869835392,29.9363259418,Dha
