0.0638548740275,0.386031738439,Pa
0.386031738439,0.644353728823,Pa
0.650158717371,0.763355994056,Ga
0.76625848833,1.51510201102,Pa
1.52380949384,1.55283443658,Ni
1.61378681633,1.66603171326,Ga
1.66893420754,2.52807251264,Pa
2.52807251264,3.0447164934,Pa
3.0447164934,3.67746024513,Pa
3.67746024513,3.70648518787,Pa
3.70648518787,3.83129244165,Pa
3.86321987867,3.9822221439,dha
3.9822221439,4.01995456946,dha
4.07219946639,4.17088427171,dha
4.20861669727,4.27537406557,Pa
4.42920626209,5.1867572676,re
5.23900216453,5.45088424653,Pa
5.46249422363,5.49442166064,dha
5.49442166064,5.52925159193,Pa
5.5989114545,5.63083889152,Ga
5.90367335327,6.01687062996,re
6.05170056124,6.50158717371,Ma
6.55092957637,6.58285701338,ma
6.63510191031,6.66702934733,Pa
6.6699318416,6.73088422136,re
6.82086154385,6.98920621174,Ma
7.14013591399,7.36362797308,re
7.36362797308,7.41006788147,re
7.41297037574,7.56970506653,Pa
7.68580483749,7.82802705692,re
7.91510188514,7.99637172481,ma
8.04281163319,8.33596355487,ma
8.39111094607,8.42303838308,dha
8.43174586591,8.46657579719,Pa
8.47818577429,8.55074813114,Pa
8.57687057961,8.95129234095,Pa
8.96290231804,9.01514721498,dha
9.0238546978,9.35473904503,Pa
9.92943291128,9.9497503712,re
9.99038529103,10.022312728,Sa
10.0513376708,10.0977775792,re
10.106485062,10.2516097757,Re
10.3125621554,10.3851245123,Pa
10.4170519493,10.5534691802,ma
10.6028115828,10.6637639626,ga
10.6695689511,10.7014963882,Re
10.7334238252,10.7566437794,ga
11.0614056781,11.1223580579,Sa
11.1775054491,11.2036278976,Dha
11.2094328861,11.2326528403,ni
11.2703852659,11.3255326571,dha
11.3313376456,11.3545575998,Dha
11.377777554,11.4300224509,dha
11.4358274395,11.5548297047,Dha
11.5809521532,11.6680269814,dha
11.6883444413,11.8886165462,dha
11.9379589489,12.0337412599,dha
12.0540587198,12.129523571,dha
12.1730609851,12.3878455613,dha
12.4110655155,12.4749203896,Pa
12.4865303667,12.7390473685,dha
12.744852357,12.7680723112,Dha
12.8145122196,13.252788855,dha
13.2614963378,13.5198183282,Pa
13.6968704789,13.7636278472,Pa
13.856507664,13.9116550552,Pa
13.9435824922,13.9784124235,Ma
13.9929248948,14.0509747803,Pa
14.0538772746,14.1148296544,re
14.1786845284,14.2106119654,Ni
14.2628568623,14.2918818051,Ni
14.3034917822,14.4166890589,Sa
14.4370065188,14.6750110492,re
14.8288432458,14.8491607057,Ma
14.8665756713,14.9246255568,ma
15.1452151216,15.5225393772,Ma
15.5341493543,15.615419194,Pa
15.6183216883,15.6966890337,Re
15.7053965165,15.9027661271,re
15.9637185069,16.2800903827,ma
16.5442173617,16.6603171326,re
16.770611915,17.4788205179,ma
18.8836277465,18.9300676549,ga
18.9765075633,19.1622671968,Ga
19.1651696911,19.2609520021,Ma
19.3538318189,19.6760086833,ma
19.8936957538,19.9256231909,re
20.0068930305,20.1694327099,Sa
20.2042626412,20.2332875839,re
20.2565075381,20.6918816792,re
20.6947841735,20.7702490246,Ma
20.8718363242,20.9908385894,re
21.0663034405,21.9109292743,Ma
21.9602716769,22.427573255,re
22.4304757493,22.6075279,Pa
22.691700234,22.7120176939,ni
22.7149201882,22.7700675794,Ma
23.0458045354,23.0864394552,Pa
23.1735142834,23.4376412624,ma
23.6408158616,23.6785482871,Pa
23.9165528176,23.9542852431,re
24.0268476,24.9266208249,ma
25.0891605043,25.234285218,Pa
25.3068475748,25.330067529,Pa
25.3910199088,25.4490697942,Pa
25.5506570938,26.1369609372,Pa
26.1369609372,26.1892058341,Pa
26.2124257883,26.3459405249,Pa
26.3546480077,26.421405376,ma
26.5404076413,26.5810425611,ma
26.6245799752,26.7058498149,Pa
26.7087523092,27.1615414159,ma
27.385033475,27.4634008204,dha
27.4663033147,27.4866207746,Dha
27.5069382345,27.6491604539,re
27.6810878909,27.9916547782,Ma
28.0032647553,28.0264847095,Pa
28.0816321007,28.2615867457,dha
28.3167341369,28.3689790339,Dha
28.4328339079,28.4792738163,dha
28.4792738163,28.5228112304,dha
28.5373237018,28.5692511388,dha
28.6069835643,29.7302488484,Pa
29.8057136995,29.8289336537,Dha
